image,xmin,ymin,xmax,ymax,class_name
2015_00888.jpg,53,312,234,466,boat
2015_00566.jpg,225,165,591,527,bicycle
2015_00566.jpg,105,67,174,241,people
2015_00566.jpg,260,55,366,238,people
2015_00830.jpg,528,226,739,339,boat
2015_00517.jpg,158,14,515,572,bicycle
2015_01254.jpg,276,167,613,633,boat
2015_01254.jpg,300,531,327,594,people
2015_01254.jpg,518,560,577,592,people
2015_01327.png,203,138,410,330,boat
2015_01327.png,276,155,348,259,people
2015_01327.png,236,78,323,225,people
2015_01327.png,38,82,153,391,people
2015_01260.jpg,313,370,561,517,boat
2015_00122.jpg,240,280,302,391,bicycle
2015_00122.jpg,132,262,162,306,motorbike
2015_00061.jpg,7,75,319,368,bicycle
2015_00061.jpg,469,116,536,219,bicycle
2015_00061.jpg,580,92,630,124,car
2015_00061.jpg,476,61,532,187,people
2015_00061.jpg,275,2,482,417,people
2015_00333.jpg,257,184,536,384,bicycle
2015_00333.jpg,300,98,449,332,people
2015_00333.jpg,35,89,422,413,people
2015_00720.jpg,121,212,325,274,boat
2015_00720.jpg,172,170,215,243,people
2015_00720.jpg,261,173,277,210,people
2015_00720.jpg,306,177,326,209,people
2015_00720.jpg,479,171,506,254,people
2015_03159.jpg,258,550,326,596,cat
2015_03159.jpg,163,381,228,443,car
2015_03378.jpg,20,25,452,497,cat
2015_01474.jpg,213,40,403,455,bottle
2015_00905.jpg,188,210,231,243,boat
2015_00905.jpg,271,222,346,270,boat
2015_00905.jpg,284,258,393,375,boat
2015_00905.jpg,376,197,401,248,people
2015_00905.jpg,416,200,438,243,people
2015_00905.jpg,435,218,463,286,people
2015_00905.jpg,467,220,491,285,people
2015_03657.jpg,222,131,755,792,cat
2015_00936.jpg,367,244,455,309,boat
2015_00936.jpg,447,248,518,321,boat
2015_00936.jpg,348,302,455,401,boat
2015_00936.jpg,453,314,550,404,boat
2015_01463.jpg,34,166,95,337,bottle
2015_01463.jpg,96,160,155,323,bottle
2015_01463.jpg,299,302,368,495,bottle
2015_01463.jpg,3,4,425,296,car
2015_00447.jpg,190,221,522,568,bicycle
2015_00447.jpg,571,357,849,574,people
2015_03287.jpg,99,62,256,284,cat
2015_03593.jpg,77,229,712,562,cat
2015_01381.jpg,164,16,257,307,bottle
2015_01381.jpg,255,17,320,293,bottle
2015_01381.jpg,318,17,382,262,bottle
2015_01381.jpg,399,21,502,324,bottle
2015_01381.jpg,503,25,586,315,bottle
2015_00573.jpg,71,517,265,738,bicycle
2015_00573.jpg,256,501,425,736,bicycle
2015_01451.jpg,58,77,177,422,bottle
2015_01451.jpg,113,21,390,594,bottle
2015_00913.jpg,415,226,453,259,boat
2015_00516.jpg,76,512,336,857,bicycle
2015_01411.jpg,266,176,301,270,bottle
2015_01411.jpg,236,184,269,285,bottle
2015_01411.jpg,207,198,239,298,bottle
2015_03042.jpg,124,150,377,225,cat
2015_03042.jpg,31,31,392,262,chair
2015_01292.jpg,89,18,691,879,boat
2015_00919.jpg,5,327,377,751,boat
2015_00919.jpg,312,413,579,712,boat
2015_00919.jpg,561,480,921,691,boat
2015_00576.jpg,213,174,656,521,bicycle
2015_00576.jpg,138,147,268,284,chair
2015_00227.jpg,253,100,467,331,bicycle
2015_00227.jpg,157,141,207,173,chair
2015_01544.jpg,355,394,404,547,bottle
2015_01544.jpg,311,385,344,469,bottle
2015_01544.jpg,329,448,364,506,cup
2015_01544.jpg,250,425,692,659,table
2015_01544.jpg,114,336,297,607,people
2015_01170.JPEG,202,213,297,276,boat
2015_01170.JPEG,339,238,438,275,boat
2015_01170.JPEG,64,253,88,270,boat
2015_00308.jpg,68,425,603,764,bicycle
2015_00687.jpg,255,234,388,327,boat
2015_00012.jpg,27,430,602,765,bicycle
2015_00012.jpg,28,124,262,246,car
2015_00012.jpg,166,161,533,753,people
2015_00012.jpg,505,232,1018,756,people
2015_00783.jpg,34,86,261,389,boat
2015_00238.jpg,221,216,286,308,bicycle
2015_00238.jpg,287,221,340,261,bicycle
2015_00238.jpg,373,220,451,274,bicycle
2015_00238.jpg,80,203,105,246,people
2015_00238.jpg,113,220,131,244,motorbike
2015_00238.jpg,121,212,137,235,people
2015_00238.jpg,27,206,53,245,people
2015_00238.jpg,2,205,24,243,people
2015_00238.jpg,297,201,332,252,people
2015_00238.jpg,228,154,284,300,people
2015_00238.jpg,399,195,432,265,people
2015_00238.jpg,457,212,486,254,people
2015_00238.jpg,437,213,453,254,people
2015_00238.jpg,380,214,396,251,people
2015_00238.jpg,363,219,375,247,people
2015_01531.jpg,139,28,239,264,bottle
2015_00237.jpg,120,188,163,299,bicycle
2015_00237.jpg,84,140,144,297,people
2015_00873.jpg,248,249,374,302,boat
2015_00873.jpg,269,251,281,280,people
2015_03768.jpg,247,179,417,414,cat
2015_03761.jpg,224,20,673,573,cat
2015_00714.jpg,8,128,184,239,boat
2015_00714.jpg,360,24,497,113,boat
2015_00942.jpg,215,204,311,252,boat
2015_00942.jpg,257,243,445,328,boat
2015_00942.jpg,370,317,638,436,boat
2015_00942.jpg,186,189,229,227,boat
2015_01195.JPEG,100,54,296,182,boat
2015_01097.jpg,324,350,503,453,boat
2015_01351.jpg,153,78,270,308,bottle
2015_01351.jpg,286,184,387,333,cup
2015_00933.jpg,48,297,187,407,boat
2015_00933.jpg,295,220,413,308,boat
2015_00933.jpg,335,267,460,379,boat
2015_00933.jpg,99,250,189,302,boat
2015_01167.JPEG,11,81,329,434,boat
2015_00423.jpg,220,236,342,350,bicycle
2015_00423.jpg,452,296,638,477,bicycle
2015_00423.jpg,238,199,296,340,people
2015_00423.jpg,515,162,636,447,people
2015_00798.jpg,325,210,442,289,boat
2015_00798.jpg,471,199,543,244,boat
2015_00798.jpg,279,148,378,198,boat
2015_00798.jpg,170,209,269,258,boat
2015_01703.JPEG,302,137,338,232,bottle
2015_01703.JPEG,67,151,94,236,bottle
2015_01703.JPEG,10,189,327,319,table
2015_01703.JPEG,147,55,304,215,people
2015_00163.jpg,408,30,545,278,bicycle
2015_00163.jpg,89,55,335,273,bicycle
2015_00163.jpg,5,5,118,285,people
2015_00163.jpg,133,38,162,126,people
2015_00163.jpg,160,42,189,105,people
2015_00163.jpg,196,39,227,110,people
2015_00163.jpg,277,36,311,130,people
2015_00163.jpg,237,18,280,152,people
2015_00163.jpg,398,6,462,174,people
2015_00163.jpg,320,46,342,76,people
2015_00110.jpg,462,524,666,763,bicycle
2015_00110.jpg,674,519,899,731,bicycle
2015_00038.jpg,175,254,364,369,bicycle
2015_00038.jpg,97,183,171,381,people
2015_01142.jpg,408,136,605,216,boat
2015_01142.jpg,121,210,468,359,boat
2015_01142.jpg,2,89,196,254,boat
2015_01311.png,8,24,835,527,boat
2015_01311.png,509,199,729,690,people
2015_01553.jpg,169,165,305,475,bottle
2015_01553.jpg,36,229,166,470,cup
2015_03624.JPEG,68,40,289,478,cat
2015_00632.jpg,419,106,718,315,bicycle
2015_00632.jpg,546,29,686,256,people
2015_01838.jpg,192,36,355,483,bottle
2015_01816.JPEG,314,19,397,321,bottle
2015_00958.jpg,126,182,372,274,boat
2015_00958.jpg,410,183,612,246,boat
2015_00366.jpg,251,389,516,607,bicycle
2015_00366.jpg,17,427,370,714,bicycle
2015_00366.jpg,7,215,208,585,people
2015_00366.jpg,90,267,218,478,people
2015_00366.jpg,91,296,285,695,people
2015_00366.jpg,439,245,568,662,people
2015_00366.jpg,611,258,764,701,people
2015_01521.jpg,431,433,581,804,bottle
2015_01521.jpg,265,738,400,841,cup
2015_01521.jpg,67,349,288,584,chair
2015_01521.jpg,479,382,564,514,chair
2015_01521.jpg,301,397,520,582,chair
2015_01521.jpg,574,398,678,534,chair
2015_01521.jpg,18,594,641,1003,table
2015_00598.jpg,97,42,749,538,bicycle
2015_00598.jpg,789,374,960,490,car
2015_00598.jpg,905,373,1102,493,car
2015_00598.jpg,1058,364,1188,490,car
2015_00778.jpg,176,186,348,302,boat
2015_01704.JPEG,142,184,166,256,bottle
2015_01704.JPEG,93,188,115,251,bottle
2015_01704.JPEG,56,189,75,250,bottle
2015_01704.JPEG,75,190,92,249,bottle
2015_01704.JPEG,194,202,215,242,cup
2015_01704.JPEG,178,218,198,263,cup
2015_01704.JPEG,161,221,184,277,cup
2015_01704.JPEG,139,230,164,283,cup
2015_01704.JPEG,113,214,138,276,cup
2015_01704.JPEG,321,180,371,326,chair
2015_01704.JPEG,397,233,459,331,chair
2015_01704.JPEG,227,134,284,197,people
2015_01704.JPEG,265,142,350,248,people
2015_01704.JPEG,199,183,309,331,people
2015_01704.JPEG,147,125,217,191,people
2015_01704.JPEG,85,126,143,209,people
2015_01704.JPEG,21,144,106,226,people
2015_01704.JPEG,43,204,67,263,cup
2015_01704.JPEG,1,192,47,331,people
2015_01704.JPEG,411,40,455,96,people
2015_01704.JPEG,16,11,83,165,people
2015_01704.JPEG,121,37,146,123,people
2015_01704.JPEG,319,58,387,210,people
2015_01704.JPEG,393,130,485,235,people
2015_01704.JPEG,425,169,499,328,people
2015_01704.JPEG,201,147,410,245,chair
2015_01704.JPEG,24,176,232,331,table
2015_00807.jpg,50,177,671,516,boat
2015_00699.jpg,12,55,167,395,boat
2015_03406.jpg,105,93,225,160,cat
2015_01454.jpg,256,130,318,157,bottle
2015_01454.jpg,306,159,331,220,bottle
2015_01454.jpg,339,156,360,215,bottle
2015_01454.jpg,361,156,383,217,bottle
2015_01454.jpg,140,191,301,315,chair
2015_01454.jpg,514,150,634,318,chair
2015_01454.jpg,383,176,536,318,chair
2015_01454.jpg,277,200,448,310,table
2015_01454.jpg,190,101,356,318,people
2015_01454.jpg,544,90,621,184,people
2015_01454.jpg,180,49,215,95,people
2015_01454.jpg,218,45,271,101,people
2015_01454.jpg,318,53,368,98,people
2015_00902.jpg,5,299,216,413,boat
2015_00902.jpg,203,295,268,347,boat
2015_00902.jpg,447,276,620,394,boat
2015_00053.jpg,36,207,500,337,bicycle
2015_00053.jpg,118,193,164,238,people
2015_00053.jpg,171,175,230,237,people
2015_00053.jpg,251,186,293,230,people
2015_00053.jpg,287,185,336,236,people
2015_00053.jpg,340,173,391,226,people
2015_00053.jpg,425,171,480,224,people
2015_03744.png,395,117,687,561,cat
2015_00220.jpg,127,183,524,390,bicycle
2015_00220.jpg,381,75,427,142,motorbike
2015_00220.jpg,7,92,78,156,bicycle
2015_00220.jpg,94,19,142,140,people
2015_00220.jpg,206,20,226,68,people
2015_00220.jpg,251,28,299,135,people
2015_00220.jpg,422,33,465,102,people
2015_00220.jpg,470,43,624,276,people
2015_00220.jpg,277,4,409,383,people
2015_01182.JPEG,105,118,318,279,boat
2015_01182.JPEG,280,120,317,206,people
2015_00192.jpg,3,240,283,479,bicycle
2015_00192.jpg,56,140,134,260,people
2015_00192.jpg,232,107,331,445,people
2015_03504.jpg,75,15,708,775,cat
2015_03172.jpg,116,126,230,307,cat
2015_01188.JPEG,102,230,220,300,boat
2015_01188.JPEG,370,269,452,305,boat
2015_01280.jpg,251,330,892,635,boat
2015_00161.jpg,355,127,532,404,bicycle
2015_03615.jpg,71,1,430,457,cat
2015_03615.jpg,378,84,734,566,cat
2015_00917.jpg,682,286,888,638,boat
2015_01115.jpg,98,79,297,146,boat
2015_01115.jpg,166,80,179,114,people
2015_01154.JPEG,40,249,192,470,boat
2015_01132.jpg,37,16,548,456,boat
2015_01132.jpg,311,116,1004,635,boat
2015_00858.jpg,106,373,155,423,boat
2015_00858.jpg,113,356,135,393,people
2015_03108.jpg,145,32,428,318,cat
2015_00703.jpg,137,170,291,273,boat
2015_00703.jpg,209,4,300,171,boat
2015_03432.jpg,228,176,385,437,cat
2015_00726.jpg,3,209,258,364,boat
2015_03441.jpg,176,63,490,374,cat
2015_01740.jpg,438,333,741,698,bottle
2015_01740.jpg,696,20,915,647,bottle
2015_03636.jpg,211,109,571,388,cat
2015_00827.jpg,53,209,173,267,boat
2015_00827.jpg,123,230,277,321,boat
2015_00827.jpg,262,280,570,422,boat
2015_00827.jpg,268,229,433,269,boat
2015_00827.jpg,322,186,417,215,boat
2015_00827.jpg,391,208,493,256,boat
2015_00827.jpg,414,169,630,223,boat
2015_00827.jpg,443,241,626,336,boat
2015_00827.jpg,507,214,637,272,boat
2015_00827.jpg,249,157,291,181,boat
2015_00827.jpg,215,162,248,179,boat
2015_00827.jpg,159,157,205,182,boat
2015_00827.jpg,110,159,157,187,boat
2015_00827.jpg,81,176,121,194,boat
2015_00827.jpg,4,163,66,190,boat
2015_00431.jpg,7,417,474,764,bicycle
2015_00431.jpg,493,419,1019,763,bicycle
2015_00431.jpg,746,224,970,739,people
2015_00431.jpg,124,89,454,761,people
2015_01847.jpg,221,236,426,914,bottle
2015_01162.JPEG,17,6,321,320,boat
2015_01162.JPEG,323,1,475,331,boat
2015_03185.jpg,135,116,322,381,cat
2015_00393.jpg,243,311,297,410,bicycle
2015_00393.jpg,239,264,295,387,people
2015_00393.jpg,165,168,305,337,bus
2015_00393.jpg,311,270,405,336,car
2015_00393.jpg,305,248,363,292,car
2015_00393.jpg,409,270,481,332,car
2015_00393.jpg,457,255,569,345,car
2015_00393.jpg,502,277,613,355,car
2015_00393.jpg,585,279,638,378,car
2015_00393.jpg,67,272,193,372,car
2015_00698.jpg,73,237,166,311,boat
2015_03255.jpg,209,417,341,570,cat
2015_03255.jpg,109,280,138,342,people
2015_00301.jpg,386,311,741,663,bicycle
2015_00301.jpg,405,149,617,682,people
2015_00288.jpg,539,329,655,423,bicycle
2015_00288.jpg,291,350,404,427,motorbike
2015_00288.jpg,921,325,960,377,chair
2015_00288.jpg,24,287,103,373,people
2015_00288.jpg,130,288,162,356,people
2015_00288.jpg,193,291,236,382,people
2015_00288.jpg,223,291,263,351,people
2015_00288.jpg,282,287,343,357,people
2015_00288.jpg,388,289,415,364,people
2015_00288.jpg,422,291,449,354,people
2015_00288.jpg,437,283,469,376,people
2015_00288.jpg,471,290,498,354,people
2015_00288.jpg,495,285,529,364,people
2015_00288.jpg,535,296,565,348,people
2015_00288.jpg,572,296,644,414,people
2015_00288.jpg,636,295,662,368,people
2015_00288.jpg,679,297,711,370,people
2015_00288.jpg,802,289,826,357,people
2015_00288.jpg,844,298,877,374,people
2015_00288.jpg,891,289,930,372,people
2015_00288.jpg,936,288,963,371,people
2015_00288.jpg,962,289,998,356,people
2015_00288.jpg,989,281,1019,405,people
2015_00636.jpg,543,287,873,669,bicycle
2015_00636.jpg,392,268,626,543,bicycle
2015_00636.jpg,246,312,425,507,bicycle
2015_00636.jpg,117,303,247,450,bicycle
2015_00636.jpg,8,309,88,403,bicycle
2015_01866.png,1044,337,1115,488,bottle
2015_01866.png,1107,151,1145,218,bottle
2015_01866.png,953,155,976,210,bottle
2015_01866.png,1219,149,1254,212,bottle
2015_01866.png,1167,241,1202,309,bottle
2015_01866.png,986,312,1029,368,cup
2015_01866.png,846,318,974,591,chair
2015_01866.png,921,375,1157,716,chair
2015_01866.png,1096,239,1123,306,bottle
2015_01866.png,1034,269,1253,355,table
2015_01866.png,948,330,1193,416,table
2015_01866.png,931,417,1279,701,table
2015_01866.png,106,91,204,231,chair
2015_01866.png,171,225,282,417,chair
2015_01866.png,682,32,913,662,people
2015_01866.png,425,13,792,692,people
2015_00311.jpg,369,196,600,470,bicycle
2015_03661.jpg,312,321,510,678,cat
2015_00846.jpg,10,203,299,275,boat
2015_03656.png,252,121,417,299,cat
2015_03656.png,102,154,313,347,cat
2015_01745.jpg,123,37,327,597,bottle
2015_01745.jpg,442,30,638,597,bottle
2015_01745.jpg,477,230,691,396,cup
2015_03107.jpg,377,203,406,253,cat
2015_03107.jpg,125,108,237,195,car
2015_03107.jpg,325,143,365,172,car
2015_03107.jpg,357,147,402,168,car
2015_03107.jpg,406,72,488,228,car
2015_03107.jpg,468,8,634,287,car
2015_00132.jpg,339,224,413,282,bicycle
2015_00132.jpg,197,212,259,259,bicycle
2015_00651.jpg,252,93,365,292,bicycle
2015_00651.jpg,264,13,378,227,people
2015_00928.jpg,15,226,243,331,boat
2015_00928.jpg,405,227,637,359,boat
2015_00928.jpg,254,144,276,182,people
2015_00928.jpg,314,135,340,174,people
2015_00928.jpg,461,136,477,176,people
2015_00928.jpg,474,135,496,176,people
2015_00928.jpg,334,234,358,258,people
2015_01611.jpg,485,2,513,68,bottle
2015_01611.jpg,389,372,463,658,bottle
2015_01611.jpg,12,252,403,571,bicycle
2015_01611.jpg,318,429,405,672,cup
2015_01611.jpg,440,420,528,632,cup
2015_00596.jpg,722,340,896,525,bicycle
2015_01877.png,131,174,181,320,bottle
2015_01877.png,83,220,118,286,cup
2015_01877.png,23,250,74,307,cup
2015_01877.png,125,26,260,248,people
2015_01877.png,234,109,397,273,people
2015_01877.png,6,254,586,399,table
2015_01323.png,674,217,888,466,boat
2015_01323.png,947,16,1237,411,boat
2015_01323.png,806,219,867,329,people
2015_01323.png,690,253,792,355,people
2015_01323.png,955,125,1122,201,people
2015_01263.jpg,34,156,387,442,boat
2015_01185.JPEG,129,189,306,373,boat
2015_01185.JPEG,304,79,321,113,people
2015_01185.JPEG,206,185,250,300,people
2015_00497.jpg,212,48,679,353,bicycle
2015_03100.jpg,437,202,567,365,cat
2015_01084.jpg,5,77,430,670,boat
2015_00357.jpg,33,242,232,391,bicycle
2015_01812.JPEG,319,201,394,331,bottle
2015_01166.JPEG,48,81,491,317,boat
2015_00262.jpg,436,184,533,289,bicycle
2015_00262.jpg,444,158,532,263,people
2015_01164.JPEG,271,219,384,302,boat
2015_01164.JPEG,187,220,295,304,boat
2015_01164.JPEG,90,215,199,300,boat
2015_00578.jpg,377,221,533,526,bicycle
2015_00578.jpg,519,195,684,500,bicycle
2015_00578.jpg,618,89,774,179,car
2015_01857.png,183,248,234,302,bottle
2015_01857.png,15,259,327,395,table
2015_01857.png,129,231,146,280,bottle
2015_01857.png,297,175,438,273,table
2015_01857.png,511,132,555,173,table
2015_01857.png,3,143,131,398,people
2015_01857.png,456,194,637,403,people
2015_01857.png,557,234,692,393,table
2015_01783.jpg,300,429,381,659,bottle
2015_01783.jpg,194,566,287,662,cup
2015_01783.jpg,136,624,596,798,table
2015_03288.jpg,209,349,286,406,cat
2015_00985.jpg,198,320,348,397,boat
2015_00985.jpg,410,326,638,392,boat
2015_01322.png,216,280,566,473,boat
2015_01322.png,918,16,1201,414,boat
2015_01322.png,228,302,329,415,people
2015_01322.png,440,281,539,389,people
2015_01322.png,934,101,1074,192,people
2015_00382.jpg,306,287,346,337,bicycle
2015_00382.jpg,320,265,342,329,people
2015_00361.jpg,82,305,216,477,bicycle
2015_00361.jpg,22,314,211,450,chair
2015_00711.jpg,9,83,80,215,boat
2015_00711.jpg,84,209,136,245,boat
2015_00711.jpg,137,235,198,285,boat
2015_00711.jpg,207,240,344,316,boat
2015_00711.jpg,300,160,371,194,boat
2015_00711.jpg,351,159,390,175,boat
2015_00711.jpg,389,171,433,194,boat
2015_00711.jpg,427,156,457,174,boat
2015_00711.jpg,446,167,504,188,boat
2015_00711.jpg,354,195,405,229,boat
2015_00711.jpg,438,190,502,218,boat
2015_00711.jpg,422,200,478,231,boat
2015_00339.jpg,188,92,424,350,bicycle
2015_00339.jpg,1,94,159,333,bicycle
2015_00339.jpg,145,130,360,269,motorbike
2015_00483.jpg,84,107,266,459,bicycle
2015_00483.jpg,275,182,363,307,bicycle
2015_00282.jpg,273,164,413,296,bicycle
2015_00282.jpg,274,101,381,255,people
2015_01080.jpg,264,315,349,397,boat
2015_01080.jpg,182,289,212,318,boat
2015_01080.jpg,208,278,240,303,boat
2015_01665.jpg,551,216,582,299,bottle
2015_01665.jpg,4,258,262,453,table
2015_01665.jpg,231,59,412,555,people
2015_01693.JPEG,46,171,85,258,bottle
2015_01693.JPEG,131,204,157,275,cup
2015_01693.JPEG,214,208,242,246,cup
2015_01693.JPEG,206,242,238,309,cup
2015_01693.JPEG,334,241,370,325,cup
2015_01693.JPEG,18,223,499,372,table
2015_01693.JPEG,25,95,138,258,people
2015_01693.JPEG,278,62,498,297,people
2015_00277.jpg,42,323,150,402,bicycle
2015_00277.jpg,167,286,188,330,people
2015_00277.jpg,317,297,332,331,people
2015_01739.jpg,621,206,702,446,bottle
2015_01739.jpg,634,65,778,302,people
2015_01739.jpg,226,59,458,384,people
2015_01739.jpg,6,62,351,445,people
2015_01629.jpg,429,350,466,452,bottle
2015_01629.jpg,505,356,533,428,bottle
2015_01629.jpg,402,375,432,443,cup
2015_01629.jpg,368,377,516,477,table
2015_01629.jpg,414,172,458,283,people
2015_01629.jpg,362,167,401,321,people
2015_01629.jpg,374,254,451,361,people
2015_01629.jpg,523,216,583,276,people
2015_01629.jpg,438,236,547,323,people
2015_01629.jpg,453,278,527,394,people
2015_01629.jpg,586,237,636,351,people
2015_01629.jpg,280,217,323,286,people
2015_01629.jpg,322,225,355,267,people
2015_01629.jpg,232,206,266,251,people
2015_01629.jpg,259,255,427,471,people
2015_01629.jpg,198,186,273,391,people
2015_01629.jpg,139,190,227,430,people
2015_01629.jpg,6,150,217,473,people
2015_01799.JPEG,5,6,114,369,bottle
2015_01799.JPEG,100,2,216,371,bottle
2015_01799.JPEG,210,33,342,372,bottle
2015_01799.JPEG,335,38,457,371,bottle
2015_03389.jpg,54,19,451,763,cat
2015_00113.jpg,356,321,478,539,bicycle
2015_00113.jpg,303,302,338,348,bicycle
2015_00704.jpg,306,163,427,221,boat
2015_00704.jpg,168,190,495,291,boat
2015_00704.jpg,375,155,395,201,people
2015_00704.jpg,440,150,479,233,people
2015_00959.jpg,11,291,94,358,boat
2015_00959.jpg,90,266,159,327,boat
2015_00959.jpg,261,278,396,383,boat
2015_00959.jpg,129,255,185,292,boat
2015_00959.jpg,136,240,203,285,boat
2015_00959.jpg,315,365,425,542,boat
2015_01196.jpg,58,104,511,273,boat
2015_03538.jpg,112,32,633,393,cat
2015_03379.jpg,97,10,598,196,cat
2015_03702.jpg,26,59,526,647,cat
2015_01043.jpg,293,283,823,561,boat
2015_03257.jpg,132,456,214,521,cat
2015_03257.jpg,159,427,226,507,chair
2015_03257.jpg,231,405,290,491,chair
2015_03412.jpg,293,68,522,551,cat
2015_00307.jpg,110,287,300,412,bicycle
2015_00429.jpg,171,183,322,396,bicycle
2015_00429.jpg,10,81,224,148,boat
2015_03508.jpg,477,295,573,505,cat
2015_01419.jpg,9,112,41,219,bottle
2015_01419.jpg,181,161,201,222,bottle
2015_01419.jpg,161,163,178,226,bottle
2015_01419.jpg,135,163,157,223,bottle
2015_01419.jpg,113,159,135,224,bottle
2015_01419.jpg,90,159,117,224,bottle
2015_01419.jpg,67,157,90,222,bottle
2015_01419.jpg,38,156,58,220,bottle
2015_01419.jpg,441,95,501,132,cup
2015_01419.jpg,429,24,499,65,cup
2015_01419.jpg,218,15,498,371,people
2015_03458.jpg,201,430,720,726,cat
2015_03096.jpg,220,199,441,359,cat
2015_01264.jpg,287,247,764,456,boat
2015_00250.jpg,145,99,294,264,bicycle
2015_00250.jpg,357,93,436,145,bicycle
2015_00250.jpg,456,88,528,142,bicycle
2015_00250.jpg,541,48,637,127,bus
2015_00250.jpg,126,60,172,93,people
2015_00250.jpg,165,66,213,133,people
2015_00250.jpg,208,66,235,121,people
2015_00250.jpg,233,65,272,136,people
2015_00250.jpg,275,65,291,111,people
2015_00250.jpg,318,67,349,121,people
2015_00250.jpg,378,61,414,109,people
2015_00250.jpg,480,63,506,132,people
2015_00250.jpg,522,52,551,142,people
2015_00250.jpg,245,104,358,253,people
2015_01533.jpg,259,290,313,431,bottle
2015_01533.jpg,330,329,392,491,bottle
2015_01533.jpg,410,401,482,617,bottle
2015_01533.jpg,121,385,430,452,table
2015_01533.jpg,132,443,511,578,table
2015_01533.jpg,194,552,507,632,table
2015_01015.jpg,355,369,546,405,boat
2015_01015.jpg,115,325,165,356,boat
2015_01015.jpg,32,308,48,333,people
2015_01015.jpg,410,310,439,359,people
2015_01015.jpg,385,370,402,391,people
2015_01015.jpg,455,372,476,392,people
2015_01015.jpg,431,368,451,396,people
2015_00456.JPG,1405,655,1929,1570,bicycle
2015_00456.JPG,457,438,574,721,people
2015_00456.JPG,150,483,249,795,people
2015_00505.png,92,132,491,396,bicycle
2015_01258.jpg,209,405,652,637,boat
2015_01258.jpg,350,167,924,544,boat
2015_01258.jpg,651,179,726,273,people
2015_00514.jpg,412,81,700,422,bicycle
2015_03191.jpg,179,200,490,446,cat
2015_00506.png,98,70,522,430,bicycle
2015_01589.jpg,106,203,437,943,bottle
2015_00234.jpg,482,414,798,664,bicycle
2015_00234.jpg,159,374,669,665,bicycle
2015_00234.jpg,380,187,597,616,people
2015_00234.jpg,552,271,737,646,people
2015_01486.jpg,135,242,205,420,bottle
2015_01486.jpg,189,192,275,400,bottle
2015_01486.jpg,270,202,348,383,bottle
2015_01486.jpg,68,59,181,165,bottle
2015_01486.jpg,379,100,535,185,bottle
2015_01486.jpg,7,352,518,470,table
2015_01486.jpg,77,91,225,477,people
2015_01486.jpg,250,122,387,370,people
2015_01486.jpg,447,117,586,472,people
2015_03218.jpg,227,342,280,444,cat
2015_00961.jpg,401,224,518,321,boat
2015_00961.jpg,215,133,269,190,boat
2015_00961.jpg,6,231,108,280,boat
2015_00035.jpg,7,277,196,390,bicycle
2015_00035.jpg,191,279,378,403,bicycle
2015_00035.jpg,385,272,611,407,bicycle
2015_01228.jpg,180,410,497,507,boat
2015_01228.jpg,308,419,343,470,people
2015_03461.jpg,204,162,834,651,cat
2015_03408.jpg,55,19,661,841,cat
2015_00960.jpg,42,126,280,212,boat
2015_00960.jpg,374,139,597,222,boat
2015_03683.jpg,241,113,697,704,cat
2015_00221.jpg,170,269,226,307,bicycle
2015_00221.jpg,234,270,288,307,bicycle
2015_00221.jpg,117,255,181,347,bicycle
2015_00221.jpg,4,233,126,416,bicycle
2015_00635.jpg,273,226,709,761,bicycle
2015_01225.jpg,365,301,598,443,boat
2015_01225.jpg,302,270,402,347,boat
2015_01225.jpg,413,433,643,524,boat
2015_01225.jpg,575,419,785,526,boat
2015_01691.JPEG,87,123,133,255,bottle
2015_01691.JPEG,140,214,193,247,cup
2015_01691.JPEG,137,192,164,219,cup
2015_01691.JPEG,1,226,500,373,table
2015_01257.jpg,46,13,480,459,boat
2015_00779.jpg,254,34,380,259,boat
2015_00779.jpg,371,17,492,280,boat
2015_00779.jpg,3,167,259,295,boat
2015_01491.jpg,3,69,98,379,bottle
2015_01491.jpg,204,231,295,352,cup
2015_01491.jpg,7,334,544,407,table
2015_01491.jpg,70,94,400,349,people
2015_01491.jpg,388,299,431,344,people
2015_00409.jpg,146,259,354,376,bicycle
2015_00409.jpg,385,281,496,375,bicycle
2015_00409.jpg,87,200,490,373,car
2015_00409.jpg,3,178,60,370,people
2015_00409.jpg,36,126,158,371,people
2015_00409.jpg,242,124,328,369,people
2015_00426.jpg,98,408,240,637,bicycle
2015_00426.jpg,104,279,208,585,people
2015_00426.jpg,84,210,172,359,people
2015_00426.jpg,157,210,241,428,people
2015_00426.jpg,226,196,299,459,people
2015_00426.jpg,248,216,356,552,people
2015_00426.jpg,309,170,401,530,people
2015_01541.jpg,87,269,360,438,bottle
2015_03450.jpg,86,72,410,445,cat
2015_01501.jpg,166,109,426,398,bottle
2015_01501.jpg,389,163,559,354,bottle
2015_00748.jpg,197,212,571,423,boat
2015_03086.jpg,172,234,215,262,car
2015_03086.jpg,196,278,227,303,cat
2015_00319.jpg,326,214,388,273,bicycle
2015_00319.jpg,390,218,519,298,bicycle
2015_00319.jpg,282,86,301,108,people
2015_00319.jpg,304,75,346,124,people
2015_00319.jpg,362,66,384,97,people
2015_00319.jpg,205,89,259,138,people
2015_00319.jpg,285,112,311,143,people
2015_00319.jpg,265,121,283,150,people
2015_00319.jpg,217,112,265,153,people
