image,xmin,ymin,xmax,ymax,class_name
2015_00579.jpg,22,675,226,935,bicycle
2015_00579.jpg,416,531,598,954,people
2015_00045.jpg,225,213,352,408,bicycle
2015_00316.jpg,49,77,425,365,bicycle
2015_00255.jpg,104,374,181,436,bicycle
2015_00255.jpg,5,368,105,450,bicycle
2015_00255.jpg,138,356,152,390,people
2015_00255.jpg,166,359,179,385,people
2015_00255.jpg,188,357,217,414,people
2015_00255.jpg,212,355,242,443,people
2015_00255.jpg,241,348,280,439,people
2015_00017.jpg,23,230,236,404,bicycle
2015_00017.jpg,7,267,154,412,chair
2015_00534.jpg,7,312,407,598,bicycle
2015_00534.jpg,517,149,621,497,people
2015_03817.jpg,169,139,228,207,chair
2015_03817.jpg,10,189,180,332,chair
2015_00566.jpg,225,165,591,527,bicycle
2015_00566.jpg,105,67,174,241,people
2015_00566.jpg,260,55,366,238,people
2015_00517.jpg,158,14,515,572,bicycle
2015_00122.jpg,240,280,302,391,bicycle
2015_00122.jpg,132,262,162,306,motorbike
2015_00061.jpg,7,75,319,368,bicycle
2015_00061.jpg,469,116,536,219,bicycle
2015_00061.jpg,580,92,630,124,car
2015_00061.jpg,476,61,532,187,people
2015_00061.jpg,275,2,482,417,people
2015_00333.jpg,257,184,536,384,bicycle
2015_00333.jpg,300,98,449,332,people
2015_00333.jpg,35,89,422,413,people
2015_06872.jpg,69,200,174,381,chair
2015_06872.jpg,231,189,335,279,chair
2015_06872.jpg,106,196,330,414,table
2015_06312.jpg,209,314,231,378,people
2015_06312.jpg,349,316,376,384,people
2015_06312.jpg,383,318,414,393,people
2015_06312.jpg,426,314,462,398,people
2015_06312.jpg,451,311,501,407,people
2015_06312.jpg,481,307,513,380,people
2015_06312.jpg,529,309,568,395,people
2015_06312.jpg,584,314,632,404,people
2015_06349.jpg,256,98,369,353,people
2015_06349.jpg,385,87,474,305,people
2015_00447.jpg,190,221,522,568,bicycle
2015_00447.jpg,571,357,849,574,people
2015_02437.jpg,126,257,292,337,car
2015_02437.jpg,319,251,465,316,car
2015_02437.jpg,407,238,555,311,car
2015_02437.jpg,566,250,639,295,car
2015_00573.jpg,71,517,265,738,bicycle
2015_00573.jpg,256,501,425,736,bicycle
2015_06251.jpg,415,44,446,80,people
2015_06251.jpg,307,26,343,110,people
2015_06251.jpg,441,11,561,290,people
2015_06251.jpg,334,50,376,83,car
2015_00516.jpg,76,512,336,857,bicycle
2015_03042.jpg,124,150,377,225,cat
2015_03042.jpg,31,31,392,262,chair
2015_06304.jpg,349,303,382,386,people
2015_06304.jpg,391,289,422,381,people
2015_00576.jpg,213,174,656,521,bicycle
2015_00576.jpg,138,147,268,284,chair
2015_00227.jpg,253,100,467,331,bicycle
2015_00227.jpg,157,141,207,173,chair
2015_00308.jpg,68,425,603,764,bicycle
2015_03814.jpg,80,522,645,776,table
2015_03814.jpg,147,237,436,614,people
2015_03814.jpg,329,579,595,788,chair
2015_00012.jpg,27,430,602,765,bicycle
2015_00012.jpg,28,124,262,246,car
2015_00012.jpg,166,161,533,753,people
2015_00012.jpg,505,232,1018,756,people
2015_00238.jpg,221,216,286,308,bicycle
2015_00238.jpg,287,221,340,261,bicycle
2015_00238.jpg,373,220,451,274,bicycle
2015_00238.jpg,80,203,105,246,people
2015_00238.jpg,113,220,131,244,motorbike
2015_00238.jpg,121,212,137,235,people
2015_00238.jpg,27,206,53,245,people
2015_00238.jpg,2,205,24,243,people
2015_00238.jpg,297,201,332,252,people
2015_00238.jpg,228,154,284,300,people
2015_00238.jpg,399,195,432,265,people
2015_00238.jpg,457,212,486,254,people
2015_00238.jpg,437,213,453,254,people
2015_00238.jpg,380,214,396,251,people
2015_00238.jpg,363,219,375,247,people
2015_00237.jpg,120,188,163,299,bicycle
2015_00237.jpg,84,140,144,297,people
2015_06281.jpg,215,138,273,349,people
2015_06281.jpg,259,145,302,335,people
2015_06281.jpg,301,151,375,352,people
2015_06281.jpg,383,136,461,362,people
2015_06367.jpg,416,275,468,396,people
2015_00423.jpg,220,236,342,350,bicycle
2015_00423.jpg,452,296,638,477,bicycle
2015_00423.jpg,238,199,296,340,people
2015_00423.jpg,515,162,636,447,people
2015_00163.jpg,408,30,545,278,bicycle
2015_00163.jpg,89,55,335,273,bicycle
2015_00163.jpg,5,5,118,285,people
2015_00163.jpg,133,38,162,126,people
2015_00163.jpg,160,42,189,105,people
2015_00163.jpg,196,39,227,110,people
2015_00163.jpg,277,36,311,130,people
2015_00163.jpg,237,18,280,152,people
2015_00163.jpg,398,6,462,174,people
2015_00163.jpg,320,46,342,76,people
2015_03787.jpg,105,201,186,325,chair
2015_03787.jpg,192,216,279,351,chair
2015_03787.jpg,152,211,307,311,table
2015_03787.jpg,71,175,170,247,table
2015_00110.jpg,462,524,666,763,bicycle
2015_00110.jpg,674,519,899,731,bicycle
2015_00038.jpg,175,254,364,369,bicycle
2015_00038.jpg,97,183,171,381,people
2015_00632.jpg,419,106,718,315,bicycle
2015_00632.jpg,546,29,686,256,people
2015_00366.jpg,251,389,516,607,bicycle
2015_00366.jpg,17,427,370,714,bicycle
2015_00366.jpg,7,215,208,585,people
2015_00366.jpg,90,267,218,478,people
2015_00366.jpg,91,296,285,695,people
2015_00366.jpg,439,245,568,662,people
2015_00366.jpg,611,258,764,701,people
2015_00598.jpg,97,42,749,538,bicycle
2015_00598.jpg,789,374,960,490,car
2015_00598.jpg,905,373,1102,493,car
2015_00598.jpg,1058,364,1188,490,car
2015_00053.jpg,36,207,500,337,bicycle
2015_00053.jpg,118,193,164,238,people
2015_00053.jpg,171,175,230,237,people
2015_00053.jpg,251,186,293,230,people
2015_00053.jpg,287,185,336,236,people
2015_00053.jpg,340,173,391,226,people
2015_00053.jpg,425,171,480,224,people
2015_00220.jpg,127,183,524,390,bicycle
2015_00220.jpg,381,75,427,142,motorbike
2015_00220.jpg,7,92,78,156,bicycle
2015_00220.jpg,94,19,142,140,people
2015_00220.jpg,206,20,226,68,people
2015_00220.jpg,251,28,299,135,people
2015_00220.jpg,422,33,465,102,people
2015_00220.jpg,470,43,624,276,people
2015_00220.jpg,277,4,409,383,people
2015_06246.jpg,73,273,107,351,people
2015_06246.jpg,114,269,165,353,people
2015_06246.jpg,330,232,372,400,people
2015_06246.jpg,110,203,329,489,people
2015_06862.jpg,211,206,286,342,chair
2015_06862.jpg,129,177,206,333,chair
2015_06862.jpg,92,168,157,294,chair
2015_06862.jpg,91,185,309,339,table
2015_00192.jpg,3,240,283,479,bicycle
2015_00192.jpg,56,140,134,260,people
2015_00192.jpg,232,107,331,445,people
2015_02408.jpg,134,74,444,229,car
2015_03832.jpg,211,60,380,369,chair
2015_03832.jpg,125,5,306,339,people
2015_03832.jpg,344,31,409,243,people
2015_00161.jpg,355,127,532,404,bicycle
2015_04947.jpg,16,104,424,295,dog
2015_06256.jpg,313,120,374,298,people
2015_06256.jpg,383,123,429,232,people
2015_06256.jpg,419,111,496,307,people
2015_06256.jpg,514,161,593,257,bicycle
2015_06256.jpg,551,183,639,299,bicycle
2015_06256.jpg,38,144,158,222,car
2015_06256.jpg,231,139,284,180,car
2015_06256.jpg,169,135,229,174,car
2015_06857.jpg,64,236,104,356,chair
2015_06857.jpg,85,241,129,370,chair
2015_06857.jpg,112,248,173,370,chair
2015_06857.jpg,149,250,210,367,chair
2015_06857.jpg,192,257,288,372,chair
2015_06857.jpg,363,236,416,284,chair
2015_06857.jpg,303,229,356,280,chair
2015_06857.jpg,264,226,303,278,chair
2015_06857.jpg,231,226,259,272,chair
2015_06857.jpg,100,252,431,366,table
2015_01897.jpg,91,39,977,738,bus
2015_00431.jpg,7,417,474,764,bicycle
2015_00431.jpg,493,419,1019,763,bicycle
2015_00431.jpg,746,224,970,739,people
2015_00431.jpg,124,89,454,761,people
2015_01904.jpg,66,99,593,444,bus
2015_00393.jpg,243,311,297,410,bicycle
2015_00393.jpg,239,264,295,387,people
2015_00393.jpg,165,168,305,337,bus
2015_00393.jpg,311,270,405,336,car
2015_00393.jpg,305,248,363,292,car
2015_00393.jpg,409,270,481,332,car
2015_00393.jpg,457,255,569,345,car
2015_00393.jpg,502,277,613,355,car
2015_00393.jpg,585,279,638,378,car
2015_00393.jpg,67,272,193,372,car
2015_00301.jpg,386,311,741,663,bicycle
2015_00301.jpg,405,149,617,682,people
2015_00288.jpg,539,329,655,423,bicycle
2015_00288.jpg,291,350,404,427,motorbike
2015_00288.jpg,921,325,960,377,chair
2015_00288.jpg,24,287,103,373,people
2015_00288.jpg,130,288,162,356,people
2015_00288.jpg,193,291,236,382,people
2015_00288.jpg,223,291,263,351,people
2015_00288.jpg,282,287,343,357,people
2015_00288.jpg,388,289,415,364,people
2015_00288.jpg,422,291,449,354,people
2015_00288.jpg,437,283,469,376,people
2015_00288.jpg,471,290,498,354,people
2015_00288.jpg,495,285,529,364,people
2015_00288.jpg,535,296,565,348,people
2015_00288.jpg,572,296,644,414,people
2015_00288.jpg,636,295,662,368,people
2015_00288.jpg,679,297,711,370,people
2015_00288.jpg,802,289,826,357,people
2015_00288.jpg,844,298,877,374,people
2015_00288.jpg,891,289,930,372,people
2015_00288.jpg,936,288,963,371,people
2015_00288.jpg,962,289,998,356,people
2015_00288.jpg,989,281,1019,405,people
2015_00636.jpg,543,287,873,669,bicycle
2015_00636.jpg,392,268,626,543,bicycle
2015_00636.jpg,246,312,425,507,bicycle
2015_00636.jpg,117,303,247,450,bicycle
2015_00636.jpg,8,309,88,403,bicycle
2015_02430.jpg,61,365,389,527,car
2015_00311.jpg,369,196,600,470,bicycle
2015_06350.jpg,12,298,172,416,car
2015_06350.jpg,103,274,221,395,car
2015_06350.jpg,182,267,275,517,people
2015_06350.jpg,268,266,366,491,people
2015_03848.jpg,102,194,185,295,table
2015_03848.jpg,260,156,323,251,table
2015_03848.jpg,44,146,134,312,people
2015_03848.jpg,146,142,217,298,people
2015_03848.jpg,180,157,240,271,chair
2015_03848.jpg,366,179,472,318,chair
2015_03848.jpg,311,200,436,334,chair
2015_03848.jpg,308,145,349,209,chair
2015_00132.jpg,339,224,413,282,bicycle
2015_00132.jpg,197,212,259,259,bicycle
2015_00651.jpg,252,93,365,292,bicycle
2015_00651.jpg,264,13,378,227,people
2015_00596.jpg,722,340,896,525,bicycle
2015_04950.png,152,138,635,381,dog
2015_06363.jpg,127,384,299,945,people
2015_06363.jpg,336,441,468,917,people
2015_06363.jpg,572,425,725,907,people
2015_06363.jpg,416,362,612,992,people
2015_06363.jpg,811,368,968,951,people
2015_00497.jpg,212,48,679,353,bicycle
2015_00357.jpg,33,242,232,391,bicycle
2015_00262.jpg,436,184,533,289,bicycle
2015_00262.jpg,444,158,532,263,people
2015_00578.jpg,377,221,533,526,bicycle
2015_00578.jpg,519,195,684,500,bicycle
2015_00578.jpg,618,89,774,179,car
2015_06264.jpg,316,207,381,337,people
2015_06264.jpg,546,186,631,301,bus
2015_03781.jpg,201,276,294,372,chair
2015_03781.jpg,3,148,39,307,people
2015_03781.jpg,19,191,149,376,people
2015_03781.jpg,49,145,146,369,people
2015_03781.jpg,85,151,134,270,people
2015_03781.jpg,177,127,246,344,people
2015_03781.jpg,231,39,310,351,people
2015_03781.jpg,316,129,389,368,people
2015_03781.jpg,389,124,459,364,people
2015_03781.jpg,439,126,498,366,people
2015_00382.jpg,306,287,346,337,bicycle
2015_00382.jpg,320,265,342,329,people
2015_00361.jpg,82,305,216,477,bicycle
2015_00361.jpg,22,314,211,450,chair
2015_00339.jpg,188,92,424,350,bicycle
2015_00339.jpg,1,94,159,333,bicycle
2015_00339.jpg,145,130,360,269,motorbike
2015_00483.jpg,84,107,266,459,bicycle
2015_00483.jpg,275,182,363,307,bicycle
2015_00282.jpg,273,164,413,296,bicycle
2015_00282.jpg,274,101,381,255,people
2015_00277.jpg,42,323,150,402,bicycle
2015_00277.jpg,167,286,188,330,people
2015_00277.jpg,317,297,332,331,people
2015_04971.jpg,156,226,422,560,dog
2015_02448.jpg,282,205,355,265,car
2015_02448.jpg,417,200,469,263,car
2015_02448.jpg,452,193,545,283,car
2015_02448.jpg,529,193,633,323,car
2015_02448.jpg,251,196,278,223,car
2015_02448.jpg,195,203,220,253,people
2015_02448.jpg,220,196,244,254,people
2015_02448.jpg,370,184,440,239,car
2015_06286.jpg,31,203,61,296,people
2015_06286.jpg,82,238,106,295,people
2015_06286.jpg,94,210,121,270,people
2015_06286.jpg,108,205,166,345,people
2015_06286.jpg,162,211,193,297,people
2015_06286.jpg,189,197,228,340,people
2015_06286.jpg,211,170,301,418,people
2015_06286.jpg,297,159,383,405,people
2015_06286.jpg,375,178,457,390,people
2015_06286.jpg,438,214,477,350,people
2015_06286.jpg,455,180,511,333,people
2015_00113.jpg,356,321,478,539,bicycle
2015_00113.jpg,303,302,338,348,bicycle
2015_00307.jpg,110,287,300,412,bicycle
2015_00429.jpg,171,183,322,396,bicycle
2015_00429.jpg,10,81,224,148,boat
2015_02406.jpg,47,135,346,269,car
2015_03784.jpg,103,157,200,290,chair
2015_03784.jpg,210,151,298,275,chair
2015_03784.jpg,154,148,265,283,table
2015_06327.jpg,164,106,267,375,people
2015_06327.jpg,299,53,448,375,people
2015_06327.jpg,13,87,182,215,car
2015_00250.jpg,145,99,294,264,bicycle
2015_00250.jpg,357,93,436,145,bicycle
2015_00250.jpg,456,88,528,142,bicycle
2015_00250.jpg,541,48,637,127,bus
2015_00250.jpg,126,60,172,93,people
2015_00250.jpg,165,66,213,133,people
2015_00250.jpg,208,66,235,121,people
2015_00250.jpg,233,65,272,136,people
2015_00250.jpg,275,65,291,111,people
2015_00250.jpg,318,67,349,121,people
2015_00250.jpg,378,61,414,109,people
2015_00250.jpg,480,63,506,132,people
2015_00250.jpg,522,52,551,142,people
2015_00250.jpg,245,104,358,253,people
2015_00505.png,92,132,491,396,bicycle
2015_00514.jpg,412,81,700,422,bicycle
2015_00506.png,98,70,522,430,bicycle
2015_00234.jpg,482,414,798,664,bicycle
2015_00234.jpg,159,374,669,665,bicycle
2015_00234.jpg,380,187,597,616,people
2015_00234.jpg,552,271,737,646,people
2015_02423.jpg,26,55,473,293,car
2015_00035.jpg,7,277,196,390,bicycle
2015_00035.jpg,191,279,378,403,bicycle
2015_00035.jpg,385,272,611,407,bicycle
2015_06866.jpg,10,78,73,185,people
2015_06866.jpg,88,94,152,189,people
2015_06866.jpg,196,148,295,267,people
2015_06866.jpg,248,142,404,324,people
2015_06866.jpg,405,118,490,203,people
2015_06866.jpg,480,128,543,202,people
2015_06866.jpg,518,135,638,273,people
2015_06866.jpg,564,116,626,223,people
2015_06866.jpg,691,127,765,228,people
2015_06866.jpg,232,237,452,460,chair
2015_06866.jpg,562,251,691,455,chair
2015_06866.jpg,668,243,758,461,chair
2015_06866.jpg,79,202,228,390,table
2015_06866.jpg,378,230,652,478,table
2015_06317.jpg,190,203,253,353,people
2015_00221.jpg,170,269,226,307,bicycle
2015_00221.jpg,234,270,288,307,bicycle
2015_00221.jpg,117,255,181,347,bicycle
2015_00221.jpg,4,233,126,416,bicycle
2015_00635.jpg,273,226,709,761,bicycle
2015_00409.jpg,146,259,354,376,bicycle
2015_00409.jpg,385,281,496,375,bicycle
2015_00409.jpg,87,200,490,373,car
2015_00409.jpg,3,178,60,370,people
2015_00409.jpg,36,126,158,371,people
2015_00409.jpg,242,124,328,369,people
2015_00426.jpg,98,408,240,637,bicycle
2015_00426.jpg,104,279,208,585,people
2015_00426.jpg,84,210,172,359,people
2015_00426.jpg,157,210,241,428,people
2015_00426.jpg,226,196,299,459,people
2015_00426.jpg,248,216,356,552,people
2015_00426.jpg,309,170,401,530,people
2015_00319.jpg,326,214,388,273,bicycle
2015_00319.jpg,390,218,519,298,bicycle
2015_00319.jpg,282,86,301,108,people
2015_00319.jpg,304,75,346,124,people
2015_00319.jpg,362,66,384,97,people
2015_00319.jpg,205,89,259,138,people
2015_00319.jpg,285,112,311,143,people
2015_00319.jpg,265,121,283,150,people
2015_00319.jpg,217,112,265,153,people
2015_00319.jpg,440,177,480,256,people
2015_00319.jpg,526,174,577,278,people
2015_00319.jpg,407,181,463,291,people
2015_06368.jpg,536,188,579,306,people
2015_06368.jpg,485,196,546,314,people
2015_06368.jpg,400,192,463,338,people
2015_06368.jpg,275,171,397,370,people
2015_06368.jpg,218,147,320,345,people
2015_06368.jpg,84,145,206,409,people
2015_00050.jpg,191,771,409,954,bicycle
2015_00395.jpg,189,8,407,153,bicycle
2015_00395.jpg,391,5,627,152,bicycle
2015_00395.jpg,3,8,235,139,car
2015_00619.png,34,75,953,652,bicycle
2015_00008.jpg,108,271,217,368,bicycle
2015_00008.jpg,116,211,185,371,people
2015_00656.jpg,112,16,466,242,boat
2015_00166.jpg,547,401,838,586,bicycle
2015_00166.jpg,624,302,773,532,people
2015_01890.png,121,264,285,463,bus
2015_01890.png,161,358,192,391,people
2015_03856.jpg,107,249,339,471,chair
2015_00385.jpg,557,179,633,286,bicycle
2015_00385.jpg,13,98,585,329,bus
2015_06865.jpg,36,267,791,756,table
2015_06865.jpg,11,127,346,452,car
2015_06865.jpg,236,71,564,268,car
2015_00655.jpg,10,10,297,306,boat
2015_00193.jpg,3,519,583,999,bicycle
2015_00193.jpg,128,334,323,565,people
2015_00193.jpg,476,269,678,950,people
2015_00026.jpg,14,212,188,326,bicycle
2015_00004.jpg,279,121,485,266,bicycle
2015_00004.jpg,109,142,300,353,bicycle
2015_00328.jpg,10,85,340,459,bicycle
2015_00328.jpg,376,51,423,225,people
2015_00328.jpg,315,67,378,225,people
2015_04969.jpg,305,268,389,332,dog
2015_04969.jpg,351,134,488,296,people
2015_03080.jpg,408,216,709,352,cat
2015_03080.jpg,742,29,1016,297,car
2015_03080.jpg,7,10,390,375,bicycle
2015_00381.jpg,213,42,272,90,bicycle
2015_00381.jpg,221,26,258,77,people
2015_00627.jpg,771,317,1015,657,bicycle
2015_00627.jpg,637,346,827,489,bicycle
2015_00627.jpg,157,365,283,467,bicycle
2015_00627.jpg,322,363,401,447,bicycle
2015_00627.jpg,4,331,149,489,motorbike
2015_06269.jpg,180,312,236,432,people
2015_06269.jpg,230,320,284,435,people
2015_03075.jpg,187,13,381,333,cat
2015_00413.jpg,349,245,506,417,bicycle
2015_00413.jpg,226,159,261,273,people
2015_00413.jpg,379,157,486,410,people
2015_02441.jpg,225,56,504,296,car
2015_02441.jpg,2,121,158,321,car
2015_02441.jpg,193,64,270,127,car
2015_02441.jpg,271,57,296,102,people
2015_04427.jpg,2,178,16,206,cup
2015_04427.jpg,38,172,54,203,cup
2015_04427.jpg,68,174,89,200,cup
2015_04427.jpg,83,220,109,271,cup
2015_04427.jpg,111,238,138,300,cup
2015_04427.jpg,182,212,206,259,cup
2015_04427.jpg,187,229,214,282,cup
2015_04427.jpg,263,215,284,261,cup
2015_04427.jpg,343,202,362,239,cup
2015_04427.jpg,378,185,395,224,cup
2015_04427.jpg,415,186,441,222,cup
2015_04427.jpg,458,185,480,217,cup
2015_04427.jpg,361,213,493,371,chair
2015_04427.jpg,7,209,456,362,table
2015_01893.jpg,203,140,303,229,bus
2015_00347.jpg,63,241,294,412,bicycle
2015_00347.jpg,343,233,446,303,chair
2015_00347.jpg,373,206,419,277,people
2015_00001.png,204,28,475,221,bicycle
2015_01882.png,78,232,326,369,bus
2015_01882.png,240,260,265,278,people
2015_01882.png,242,276,277,302,people
2015_00181.jpg,96,201,212,307,bicycle
2015_00181.jpg,193,214,291,308,bicycle
2015_00181.jpg,92,152,134,238,people
2015_00181.jpg,201,134,282,268,people
2015_00181.jpg,121,120,201,273,people
2015_02415.jpg,39,402,151,469,car
2015_02415.jpg,155,413,280,496,car
2015_02415.jpg,9,388,33,423,people
2015_00592.jpg,186,98,246,167,bicycle
2015_00592.jpg,187,63,235,156,people
2015_00168.jpg,130,317,324,477,bicycle
2015_00168.jpg,150,236,289,470,people
2015_03044.jpg,589,193,689,320,cat
2015_03044.jpg,298,270,819,551,chair
2015_03061.jpg,269,312,309,358,cat
2015_00421.jpg,6,311,78,425,bicycle
2015_00421.jpg,144,227,193,338,people
2015_00421.jpg,299,237,321,285,people
2015_00421.jpg,337,227,400,309,people
2015_00421.jpg,253,234,286,273,people
2015_00421.jpg,211,238,237,276,people
2015_00190.jpg,5,418,412,675,bicycle
2015_00190.jpg,853,431,977,583,table
2015_00190.jpg,254,332,316,522,people
2015_00190.jpg,422,348,474,515,people
2015_00190.jpg,354,336,422,516,people
2015_00190.jpg,513,340,579,536,people
2015_00190.jpg,464,325,547,543,people
2015_00190.jpg,561,324,629,560,people
2015_00190.jpg,605,314,682,553,people
2015_00190.jpg,661,318,728,547,people
2015_00190.jpg,704,338,778,552,people
2015_00190.jpg,778,318,864,576,people
2015_00190.jpg,909,183,1022,675,people
2015_00384.jpg,246,211,436,392,bicycle
2015_00384.jpg,39,174,63,209,people
2015_00384.jpg,66,167,92,258,people
2015_00384.jpg,114,166,132,194,people
2015_00384.jpg,129,151,181,197,people
2015_00384.jpg,7,176,48,279,people
2015_00384.jpg,265,112,361,348,people
2015_00384.jpg,388,131,451,289,people
2015_00384.jpg,201,163,408,249,car
2015_06265.jpg,127,154,200,342,people
2015_06272.jpg,100,233,134,315,people
2015_06272.jpg,175,216,242,392,people
2015_06272.jpg,147,233,209,398,people
2015_00196.jpg,405,108,973,496,bicycle
2015_03863.jpg,77,122,284,423,chair
2015_03863.jpg,333,283,370,372,bottle
2015_03863.jpg,286,225,540,422,table
2015_03047.png,211,356,345,472,cat
2015_00236.jpg,105,187,220,413,bicycle
2015_00659.jpg,240,202,333,241,boat
2015_00659.jpg,277,198,299,229,people
2015_06371.jpg,177,443,209,537,people
2015_06371.jpg,218,423,266,575,people
2015_06371.jpg,253,403,315,574,people
2015_06346.jpg,297,223,335,312,people
2015_06346.jpg,336,223,373,313,people
2015_06346.jpg,567,232,617,320,people
2015_06346.jpg,532,239,567,300,people
2015_06346.jpg,461,257,491,301,chair
2015_01333.jpg,36,118,89,208,bottle
2015_01333.jpg,6,16,40,117,bottle
2015_01333.jpg,14,218,48,327,bottle
2015_01333.jpg,81,211,123,297,bottle
2015_01333.jpg,111,124,152,209,bottle
2015_01333.jpg,74,46,104,131,bottle
2015_01333.jpg,138,64,175,144,bottle
2015_01333.jpg,182,88,209,153,bottle
2015_01333.jpg,443,204,498,278,bottle
2015_01333.jpg,52,318,91,372,bottle
2015_01333.jpg,1,142,43,203,bottle
2015_01333.jpg,55,239,87,293,bottle
2015_01333.jpg,216,83,455,369,people
2015_01333.jpg,109,140,254,369,people
2015_04957.jpg,9,133,317,387,dog
2015_01885.png,47,6,270,165,bus
2015_06376.jpg,419,169,582,270,car
2015_06376.jpg,506,188,634,319,car
2015_06376.jpg,12,201,96,323,car
2015_06376.jpg,75,188,148,262,car
2015_06376.jpg,301,193,351,246,car
2015_06376.jpg,348,233,389,295,bicycle
2015_06376.jpg,347,188,393,282,people
2015_03052.jpg,554,412,646,479,cat
2015_03052.jpg,116,278,219,420,motorbike
2015_03052.jpg,264,306,389,404,motorbike
2015_03840.jpg,195,297,319,467,people
2015_03840.jpg,310,294,408,436,bicycle
2015_03840.jpg,525,267,627,398,table
2015_03840.jpg,491,268,547,375,chair
2015_03840.jpg,622,280,690,385,chair
2015_00071.jpg,23,307,157,417,bicycle
2015_00512.jpg,80,458,735,946,bicycle
2015_00512.jpg,302,194,578,853,people
2015_06360.jpg,455,331,589,565,people
2015_06283.jpg,55,26,126,284,people
2015_06283.jpg,112,38,191,265,people
2015_06283.jpg,77,5,417,372,people
2015_06301.jpg,368,189,447,343,people
2015_06301.jpg,512,206,563,336,people
2015_06301.jpg,475,199,544,367,people
2015_06301.jpg,2,203,30,338,people
2015_06301.jpg,28,199,91,344,people
2015_00556.jpg,4,356,336,747,bicycle
2015_00556.jpg,513,274,561,333,people
2015_00556.jpg,613,241,714,382,people
2015_00556.jpg,375,265,465,571,people
2015_00556.jpg,347,396,436,610,people
2015_00556.jpg,436,405,519,605,people
2015_00556.jpg,804,235,995,742,people
2015_00294.jpg,321,146,445,312,bicycle
2015_00294.jpg,477,150,605,374,bicycle
2015_00294.jpg,10,147,187,309,motorbike
2015_00294.jpg,349,75,437,257,people
2015_00294.jpg,483,22,602,316,people
2015_03802.jpg,220,88,267,153,chair
2015_00526.jpg,261,209,418,349,bicycle
2015_00526.jpg,351,206,482,323,bicycle
2015_00090.jpg,259,264,341,401,bicycle
2015_00090.jpg,214,235,233,278,bicycle
2015_03051.jpg,157,415,194,448,cat
2015_00474.jpg,192,311,367,476,bicycle
2015_00474.jpg,407,300,593,440,bicycle
2015_00474.jpg,205,222,327,461,people
2015_00474.jpg,411,244,507,434,people
2015_00007.jpg,35,194,197,309,bicycle
2015_03055.jpg,93,105,187,248,cat
2015_06353.jpg,282,333,327,479,people
2015_06353.jpg,337,334,385,479,people
2015_06353.jpg,414,341,494,436,car
2015_06353.jpg,478,353,608,446,car
2015_00466.jpg,155,233,266,416,bicycle
2015_00466.jpg,254,216,347,307,bicycle
2015_00466.jpg,32,140,86,236,people
2015_00466.jpg,116,173,248,422,people
2015_00466.jpg,258,178,292,249,people
2015_00466.jpg,285,173,313,302,people
2015_00466.jpg,312,189,339,254,people
2015_00466.jpg,362,176,397,224,people
2015_00360.jpg,43,213,327,412,bicycle
2015_04431.jpg,38,30,278,421,people
2015_04431.jpg,322,264,365,327,cup
2015_04431.jpg,412,235,454,287,cup
2015_04431.jpg,406,43,447,101,cup
2015_04431.jpg,228,69,338,108,cup
2015_04431.jpg,320,17,394,102,cup
2015_04431.jpg,435,48,482,103,cup
2015_04431.jpg,168,52,202,105,cup
2015_04431.jpg,205,55,236,109,cup
2015_06325.jpg,271,181,307,227,car
2015_06325.jpg,303,186,378,246,car
2015_06325.jpg,364,189,503,279,car
2015_06325.jpg,489,203,633,299,car
2015_06325.jpg,188,167,234,313,people
2015_06325.jpg,229,167,270,296,people
2015_00303.jpg,60,133,308,419,bicycle
2015_00303.jpg,96,14,285,378,people
2015_00205.jpg,239,195,448,340,bicycle
2015_00205.jpg,201,189,285,240,car
2015_00205.jpg,2,135,187,292,car
2015_00205.jpg,322,128,393,330,people
2015_00268.jpg,48,406,139,493,bicycle
2015_00268.jpg,166,421,243,522,bicycle
2015_00268.jpg,233,404,308,529,bicycle
2015_00268.jpg,99,410,169,515,bicycle
2015_00268.jpg,4,372,29,466,people
2015_00268.jpg,31,379,58,468,people
2015_00268.jpg,48,383,78,425,people
2015_00156.jpg,219,166,282,268,bicycle
2015_00156.jpg,181,97,331,231,people
2015_00387.jpg,353,535,397,598,bicycle
2015_00387.jpg,354,518,392,589,people
2015_00387.jpg,6,477,125,579,bus
2015_00387.jpg,147,471,215,556,bus
2015_00387.jpg,313,500,361,549,car
2015_00387.jpg,349,506,448,583,car
2015_00470.jpg,214,201,313,356,bicycle
2015_00470.jpg,332,206,436,346,bicycle
2015_00470.jpg,412,222,574,428,bicycle
2015_00470.jpg,8,232,153,429,bicycle
2015_00470.jpg,12,122,156,425,people
2015_00470.jpg,237,141,304,298,people
2015_00470.jpg,344,135,423,337,people
2015_00470.jpg,468,134,532,229,people
2015_00470.jpg,461,113,575,414,people
2015_03050.jpg,219,7,549,374,cat
2015_06306.jpg,375,129,503,232,people
2015_06306.jpg,55,172,134,234,people
2015_06306.jpg,177,174,229,294,people
2015_06306.jpg,189,146,321,437,people
2015_06306.jpg,537,164,616,257,people
2015_01903.jpg,127,120,281,208,bus
2015_00291.jpg,55,48,608,429,bicycle
2015_02440.jpg,145,290,572,434,car
2015_00359.jpg,22,292,106,355,bicycle
2015_05755.jpg,96,212,369,428,motorbike
2015_03800.jpg,286,5,408,214,chair
2015_03800.jpg,10,9,332,370,dog
2015_00137.jpg,170,225,281,339,bicycle
2015_00137.jpg,203,157,267,321,people
